elevation	date	DATUM_ADJ
1251.86	3/31/1952	NGVD 29
1251.91	4/1/1952	NGVD 29
1251.91	4/2/1952	NGVD 29
1251.92	4/3/1952	NGVD 29
1251.91	4/4/1952	NGVD 29
1251.91	4/5/1952	NGVD 29
1251.92	4/6/1952	NGVD 29
1251.91	4/7/1952	NGVD 29
1251.91	4/8/1952	NGVD 29
1251.93	4/9/1952	NGVD 29
1251.96	4/10/1952	NGVD 29
1252	4/11/1952	NGVD 29
1252.03	4/12/1952	NGVD 29
1252.04	4/13/1952	NGVD 29
1252.06	4/14/1952	NGVD 29
1252.08	4/15/1952	NGVD 29
1252.1	4/16/1952	NGVD 29
1252.11	4/17/1952	NGVD 29
1252.13	4/18/1952	NGVD 29
1252.14	4/19/1952	NGVD 29
1252.15	4/20/1952	NGVD 29
1252.18	4/21/1952	NGVD 29
1252.2	4/22/1952	NGVD 29
1252.2	4/23/1952	NGVD 29
1252.21	4/24/1952	NGVD 29
1252.22	4/25/1952	NGVD 29
1252.22	4/26/1952	NGVD 29
1252.23	4/27/1952	NGVD 29
1252.25	4/28/1952	NGVD 29
1252.27	4/29/1952	NGVD 29
1252.26	4/30/1952	NGVD 29
1252.26	5/1/1952	NGVD 29
1252.25	5/2/1952	NGVD 29
1252.25	5/3/1952	NGVD 29
1252.24	5/4/1952	NGVD 29
1252.15	5/5/1952	NGVD 29
1252.15	5/6/1952	NGVD 29
1252.22	5/7/1952	NGVD 29
1252.2	5/8/1952	NGVD 29
1252.2	5/9/1952	NGVD 29
1252.16	5/10/1952	NGVD 29
1252.2	5/11/1952	NGVD 29
1252.21	5/12/1952	NGVD 29
1252.19	5/13/1952	NGVD 29
1252.19	5/14/1952	NGVD 29
1252.17	5/15/1952	NGVD 29
1252.16	5/16/1952	NGVD 29
1252.15	5/17/1952	NGVD 29
1252.14	5/18/1952	NGVD 29
1252.12	5/19/1952	NGVD 29
1252.12	5/20/1952	NGVD 29
1252.12	5/21/1952	NGVD 29
1252.11	5/22/1952	NGVD 29
1252.09	5/23/1952	NGVD 29
1252.07	5/24/1952	NGVD 29
1252.06	5/25/1952	NGVD 29
1252.07	5/26/1952	NGVD 29
1252.07	5/27/1952	NGVD 29
1252.08	5/28/1952	NGVD 29
1252.08	5/29/1952	NGVD 29
1252.09	5/30/1952	NGVD 29
1252.09	5/31/1952	NGVD 29
1252.1	6/1/1952	NGVD 29
1252.1	6/2/1952	NGVD 29
1252.1	6/3/1952	NGVD 29
1252.11	6/4/1952	NGVD 29
1252.1	6/5/1952	NGVD 29
1252.08	6/6/1952	NGVD 29
1252.09	6/7/1952	NGVD 29
1252	6/8/1952	NGVD 29
1252.01	6/9/1952	NGVD 29
1251.99	6/10/1952	NGVD 29
1252.02	6/11/1952	NGVD 29
1252.01	6/12/1952	NGVD 29
1252.16	6/13/1952	NGVD 29
1252.14	6/14/1952	NGVD 29
1252.19	6/15/1952	NGVD 29
1252.14	6/16/1952	NGVD 29
1252.11	6/17/1952	NGVD 29
1252.09	6/18/1952	NGVD 29
1252.09	6/19/1952	NGVD 29
1252.1	6/20/1952	NGVD 29
1252.11	6/21/1952	NGVD 29
1252.08	6/22/1952	NGVD 29
1252.09	6/23/1952	NGVD 29
1252.27	6/24/1952	NGVD 29
1252.23	6/25/1952	NGVD 29
1252.22	6/26/1952	NGVD 29
1252.24	6/27/1952	NGVD 29
1252.39	6/28/1952	NGVD 29
1252.37	6/29/1952	NGVD 29
1252.42	6/30/1952	NGVD 29
1252.43	7/1/1952	NGVD 29
1252.48	7/2/1952	NGVD 29
1252.39	7/3/1952	NGVD 29
1252.44	7/4/1952	NGVD 29
1252.45	7/5/1952	NGVD 29
1252.43	7/6/1952	NGVD 29
1252.41	7/7/1952	NGVD 29
1252.44	7/8/1952	NGVD 29
1252.44	7/9/1952	NGVD 29
1252.45	7/10/1952	NGVD 29
1252.42	7/11/1952	NGVD 29
1252.47	7/12/1952	NGVD 29
1252.42	7/13/1952	NGVD 29
1252.4	7/14/1952	NGVD 29
1252.4	7/15/1952	NGVD 29
1252.41	7/16/1952	NGVD 29
1252.42	7/17/1952	NGVD 29
1252.56	7/18/1952	NGVD 29
1252.63	7/19/1952	NGVD 29
1252.82	7/20/1952	NGVD 29
1252.93	7/21/1952	NGVD 29
1253	7/22/1952	NGVD 29
1252.93	7/23/1952	NGVD 29
1253.03	7/24/1952	NGVD 29
1252.94	7/25/1952	NGVD 29
1252.99	7/26/1952	NGVD 29
1252.99	7/27/1952	NGVD 29
1252.89	7/28/1952	NGVD 29
1252.89	7/29/1952	NGVD 29
1252.85	7/30/1952	NGVD 29
1252.86	7/31/1952	NGVD 29
1252.85	8/1/1952	NGVD 29
1252.88	8/2/1952	NGVD 29
1252.93	8/3/1952	NGVD 29
1252.9	8/4/1952	NGVD 29
1252.91	8/5/1952	NGVD 29
1252.92	8/6/1952	NGVD 29
1252.93	8/7/1952	NGVD 29
1252.94	8/8/1952	NGVD 29
1252.93	8/9/1952	NGVD 29
1252.91	8/10/1952	NGVD 29
1252.88	8/11/1952	NGVD 29
1252.88	8/12/1952	NGVD 29
1252.87	8/13/1952	NGVD 29
1252.88	8/14/1952	NGVD 29
1252.88	8/15/1952	NGVD 29
1252.88	8/16/1952	NGVD 29
1252.84	8/17/1952	NGVD 29
1252.83	8/18/1952	NGVD 29
1252.81	8/19/1952	NGVD 29
1252.78	8/20/1952	NGVD 29
1252.75	8/21/1952	NGVD 29
1252.77	8/22/1952	NGVD 29
1252.71	8/23/1952	NGVD 29
1252.69	8/24/1952	NGVD 29
1252.72	8/25/1952	NGVD 29
1252.7	8/26/1952	NGVD 29
1252.67	8/27/1952	NGVD 29
1252.68	8/28/1952	NGVD 29
1252.76	8/29/1952	NGVD 29
1252.79	8/30/1952	NGVD 29
1252.78	8/31/1952	NGVD 29
1252.72	9/1/1952	NGVD 29
1252.69	9/2/1952	NGVD 29
1252.73	9/3/1952	NGVD 29
1252.75	9/4/1952	NGVD 29
1252.73	9/5/1952	NGVD 29
1252.74	9/6/1952	NGVD 29
1252.77	9/7/1952	NGVD 29
1252.68	9/8/1952	NGVD 29
1252.63	9/9/1952	NGVD 29
1252.64	9/10/1952	NGVD 29
1252.64	9/11/1952	NGVD 29
1252.64	9/12/1952	NGVD 29
1252.66	9/13/1952	NGVD 29
1252.59	9/14/1952	NGVD 29
1252.57	9/15/1952	NGVD 29
1252.59	9/16/1952	NGVD 29
1252.55	9/17/1952	NGVD 29
1252.48	9/18/1952	NGVD 29
1252.46	9/19/1952	NGVD 29
1252.45	9/20/1952	NGVD 29
1252.45	9/21/1952	NGVD 29
1252.39	9/22/1952	NGVD 29
1252.39	9/23/1952	NGVD 29
1252.38	9/24/1952	NGVD 29
1252.34	9/25/1952	NGVD 29
1252.37	9/26/1952	NGVD 29
1252.35	9/27/1952	NGVD 29
1252.33	9/28/1952	NGVD 29
1252.28	9/29/1952	NGVD 29
1252.23	9/30/1952	NGVD 29
1252.18	10/1/1952	NGVD 29
1252.24	10/2/1952	NGVD 29
1252.21	10/3/1952	NGVD 29
1252.08	10/4/1952	NGVD 29
1252.08	10/5/1952	NGVD 29
1252.07	10/6/1952	NGVD 29
1252.11	10/7/1952	NGVD 29
1252.08	10/8/1952	NGVD 29
1252.1	10/9/1952	NGVD 29
1252.11	10/10/1952	NGVD 29
1252.05	10/11/1952	NGVD 29
1252.02	10/12/1952	NGVD 29
1251.99	10/13/1952	NGVD 29
1251.98	10/14/1952	NGVD 29
1251.88	10/15/1952	NGVD 29
1251.95	10/16/1952	NGVD 29
1251.96	10/17/1952	NGVD 29
1251.89	10/18/1952	NGVD 29
1251.89	10/19/1952	NGVD 29
1251.92	10/20/1952	NGVD 29
1251.88	10/21/1952	NGVD 29
1251.86	10/22/1952	NGVD 29
1251.85	10/23/1952	NGVD 29
1251.87	10/24/1952	NGVD 29
1251.87	10/25/1952	NGVD 29
1251.82	10/26/1952	NGVD 29
1251.7	10/27/1952	NGVD 29
1251.75	10/28/1952	NGVD 29
1251.78	10/29/1952	NGVD 29
1251.78	10/30/1952	NGVD 29
1251.75	10/31/1952	NGVD 29
1251.77	11/1/1952	NGVD 29
1251.69	11/2/1952	NGVD 29
1251.73	11/3/1952	NGVD 29
1251.75	11/4/1952	NGVD 29
1251.53	11/5/1952	NGVD 29
1251.61	11/6/1952	NGVD 29
1251.71	11/7/1952	NGVD 29
1251.69	11/8/1952	NGVD 29
1251.65	11/9/1952	NGVD 29
1251.68	11/10/1952	NGVD 29
1251.66	11/11/1952	NGVD 29
1251.68	11/12/1952	NGVD 29
1251.67	11/13/1952	NGVD 29
1251.67	11/14/1952	NGVD 29
1251.69	11/15/1952	NGVD 29
1251.7	11/16/1952	NGVD 29
1251.67	11/17/1952	NGVD 29
1251.55	11/18/1952	NGVD 29
1251.53	11/19/1952	NGVD 29
1251.57	11/20/1952	NGVD 29
1251.54	11/21/1952	NGVD 29
1251.51	11/22/1952	NGVD 29
1251.5	11/23/1952	NGVD 29
1251.58	11/24/1952	NGVD 29
1251.57	11/25/1952	NGVD 29
1251.38	11/26/1952	NGVD 29
1251.57	11/27/1952	NGVD 29
1251.61	11/28/1952	NGVD 29
1251.59	11/29/1952	NGVD 29
1251.61	11/30/1952	NGVD 29
1251.61	12/1/1952	NGVD 29
1251.62	12/2/1952	NGVD 29
1251.62	12/3/1952	NGVD 29
1251.62	12/4/1952	NGVD 29
1251.61	12/5/1952	NGVD 29
1251.62	12/6/1952	NGVD 29
1251.61	12/7/1952	NGVD 29
1251.6	12/8/1952	NGVD 29
1251.59	12/9/1952	NGVD 29
1251.6	12/10/1952	NGVD 29
1251.6	12/11/1952	NGVD 29
1251.61	12/12/1952	NGVD 29
1251.62	12/13/1952	NGVD 29
1251.63	12/14/1952	NGVD 29
1251.63	12/15/1952	NGVD 29
1251.64	12/16/1952	NGVD 29
1251.61	12/17/1952	NGVD 29
1251.62	12/18/1952	NGVD 29
1251.61	12/19/1952	NGVD 29
1251.6	12/20/1952	NGVD 29
1251.6	12/21/1952	NGVD 29
1251.6	12/22/1952	NGVD 29
1251.59	12/23/1952	NGVD 29
1251.57	12/24/1952	NGVD 29
1251.57	12/25/1952	NGVD 29
1251.57	12/26/1952	NGVD 29
1251.57	12/27/1952	NGVD 29
1251.56	12/28/1952	NGVD 29
1251.56	12/29/1952	NGVD 29
1251.57	12/30/1952	NGVD 29
1251.58	12/31/1952	NGVD 29
1251.58	1/1/1953	NGVD 29
1251.58	1/2/1953	NGVD 29
1251.58	1/3/1953	NGVD 29
1251.59	1/4/1953	NGVD 29
1251.59	1/5/1953	NGVD 29
1251.59	1/6/1953	NGVD 29
1251.59	1/7/1953	NGVD 29
1251.58	1/8/1953	NGVD 29
1251.58	1/9/1953	NGVD 29
1251.59	1/10/1953	NGVD 29
1251.58	1/11/1953	NGVD 29
1251.58	1/12/1953	NGVD 29
1251.57	1/13/1953	NGVD 29
1251.57	1/14/1953	NGVD 29
1251.56	1/15/1953	NGVD 29
1251.55	1/16/1953	NGVD 29
1251.54	1/17/1953	NGVD 29
1251.53	1/18/1953	NGVD 29
1251.52	1/19/1953	NGVD 29
1251.51	1/20/1953	NGVD 29
1251.5	1/21/1953	NGVD 29
1251.5	1/22/1953	NGVD 29
1251.51	1/23/1953	NGVD 29
1251.51	1/24/1953	NGVD 29
1251.52	1/25/1953	NGVD 29
1251.52	1/26/1953	NGVD 29
1251.53	1/27/1953	NGVD 29
1251.53	1/28/1953	NGVD 29
1251.54	1/29/1953	NGVD 29
1251.53	1/30/1953	NGVD 29
1251.53	1/31/1953	NGVD 29
1251.52	2/1/1953	NGVD 29
1251.51	2/2/1953	NGVD 29
1251.51	2/3/1953	NGVD 29
1251.5	2/4/1953	NGVD 29
1251.51	2/5/1953	NGVD 29
1251.52	2/6/1953	NGVD 29
1251.52	2/7/1953	NGVD 29
1251.53	2/8/1953	NGVD 29
1251.54	2/9/1953	NGVD 29
1251.55	2/10/1953	NGVD 29
1251.55	2/11/1953	NGVD 29
1251.56	2/12/1953	NGVD 29
1251.56	2/13/1953	NGVD 29
1251.55	2/14/1953	NGVD 29
1251.54	2/15/1953	NGVD 29
1251.54	2/16/1953	NGVD 29
1251.54	2/17/1953	NGVD 29
1251.51	2/18/1953	NGVD 29
1251.49	2/19/1953	NGVD 29
1251.5	2/20/1953	NGVD 29
1251.52	2/21/1953	NGVD 29
1251.55	2/22/1953	NGVD 29
1251.57	2/23/1953	NGVD 29
1251.59	2/24/1953	NGVD 29
1251.6	2/25/1953	NGVD 29
1251.6	2/26/1953	NGVD 29
1251.61	2/27/1953	NGVD 29
1251.6	2/28/1953	NGVD 29
1251.59	3/1/1953	NGVD 29
1251.59	3/2/1953	NGVD 29
1251.57	3/3/1953	NGVD 29
1251.57	3/4/1953	NGVD 29
1251.57	3/5/1953	NGVD 29
1251.56	3/6/1953	NGVD 29
1251.57	3/7/1953	NGVD 29
1251.58	3/8/1953	NGVD 29
1251.59	3/9/1953	NGVD 29
1251.59	3/10/1953	NGVD 29
1251.58	3/11/1953	NGVD 29
1251.58	3/12/1953	NGVD 29
1251.57	3/13/1953	NGVD 29
1251.56	3/14/1953	NGVD 29
1251.57	3/15/1953	NGVD 29
1251.55	3/16/1953	NGVD 29
1251.54	3/17/1953	NGVD 29
1251.52	3/18/1953	NGVD 29
1251.53	3/19/1953	NGVD 29
1251.52	3/20/1953	NGVD 29
1251.54	3/21/1953	NGVD 29
1251.57	3/22/1953	NGVD 29
1251.57	3/23/1953	NGVD 29
1251.57	3/24/1953	NGVD 29
1251.57	3/25/1953	NGVD 29
1251.57	3/26/1953	NGVD 29
1251.58	3/27/1953	NGVD 29
1251.58	3/28/1953	NGVD 29
1251.59	3/29/1953	NGVD 29
1251.64	3/30/1953	NGVD 29
1251.64	3/31/1953	NGVD 29
1251.65	4/1/1953	NGVD 29
1251.67	4/2/1953	NGVD 29
1251.72	4/3/1953	NGVD 29
1251.79	4/4/1953	NGVD 29
1251.8	4/5/1953	NGVD 29
1251.81	4/6/1953	NGVD 29
1251.81	4/7/1953	NGVD 29
1251.83	4/8/1953	NGVD 29
1251.86	4/9/1953	NGVD 29
1251.87	4/10/1953	NGVD 29
1251.87	4/11/1953	NGVD 29
1251.86	4/12/1953	NGVD 29
1251.83	4/13/1953	NGVD 29
1251.83	4/14/1953	NGVD 29
1251.84	4/15/1953	NGVD 29
1251.84	4/16/1953	NGVD 29
1251.84	4/17/1953	NGVD 29
1251.85	4/18/1953	NGVD 29
1251.86	4/19/1953	NGVD 29
1251.87	4/20/1953	NGVD 29
1251.88	4/21/1953	NGVD 29
1251.89	4/22/1953	NGVD 29
1251.88	4/23/1953	NGVD 29
1251.92	4/24/1953	NGVD 29
1251.94	4/25/1953	NGVD 29
1251.95	4/26/1953	NGVD 29
1251.99	4/27/1953	NGVD 29
1251.99	4/28/1953	NGVD 29
1252.06	4/29/1953	NGVD 29
1252.13	4/30/1953	NGVD 29
1252.06	5/1/1953	NGVD 29
1252.03	5/2/1953	NGVD 29
1252	5/3/1953	NGVD 29
1251.97	5/4/1953	NGVD 29
1251.97	5/5/1953	NGVD 29
1251.97	5/6/1953	NGVD 29
1251.97	5/7/1953	NGVD 29
1251.97	5/8/1953	NGVD 29
1251.99	5/9/1953	NGVD 29
1252	5/10/1953	NGVD 29
1251.99	5/11/1953	NGVD 29
1251.99	5/12/1953	NGVD 29
1252.02	5/13/1953	NGVD 29
1252.05	5/14/1953	NGVD 29
1252.04	5/15/1953	NGVD 29
1252.08	5/16/1953	NGVD 29
1252.09	5/17/1953	NGVD 29
1252.13	5/18/1953	NGVD 29
1252.17	5/19/1953	NGVD 29
1252.24	5/20/1953	NGVD 29
1252.29	5/21/1953	NGVD 29
1252.31	5/22/1953	NGVD 29
1252.3	5/23/1953	NGVD 29
1252.35	5/24/1953	NGVD 29
1252.33	5/25/1953	NGVD 29
1252.3	5/26/1953	NGVD 29
1252.33	5/27/1953	NGVD 29
1252.37	5/28/1953	NGVD 29
1252.37	5/29/1953	NGVD 29
1252.36	5/30/1953	NGVD 29
1252.33	5/31/1953	NGVD 29
1252.34	6/1/1953	NGVD 29
1252.33	6/2/1953	NGVD 29
1252.34	6/3/1953	NGVD 29
1252.28	6/4/1953	NGVD 29
1252.26	6/5/1953	NGVD 29
1252.27	6/6/1953	NGVD 29
1252.29	6/7/1953	NGVD 29
1252.31	6/8/1953	NGVD 29
1252.37	6/9/1953	NGVD 29
1252.38	6/10/1953	NGVD 29
1252.37	6/11/1953	NGVD 29
1252.37	6/12/1953	NGVD 29
1252.39	6/13/1953	NGVD 29
1252.37	6/14/1953	NGVD 29
1252.4	6/15/1953	NGVD 29
1252.54	6/16/1953	NGVD 29
1252.61	6/17/1953	NGVD 29
1252.62	6/18/1953	NGVD 29
1252.59	6/19/1953	NGVD 29
1252.63	6/20/1953	NGVD 29
1252.68	6/21/1953	NGVD 29
1252.72	6/22/1953	NGVD 29
1252.76	6/23/1953	NGVD 29
1252.81	6/24/1953	NGVD 29
1252.85	6/25/1953	NGVD 29
1252.89	6/26/1953	NGVD 29
1252.94	6/27/1953	NGVD 29
1252.98	6/28/1953	NGVD 29
1252.98	6/29/1953	NGVD 29
1252.96	6/30/1953	NGVD 29
1252.95	7/1/1953	NGVD 29
1252.92	7/2/1953	NGVD 29
1252.89	7/3/1953	NGVD 29
1252.93	7/4/1953	NGVD 29
1252.86	7/5/1953	NGVD 29
1252.85	7/6/1953	NGVD 29
1252.84	7/7/1953	NGVD 29
1252.84	7/8/1953	NGVD 29
1252.83	7/9/1953	NGVD 29
1252.82	7/10/1953	NGVD 29
1252.81	7/11/1953	NGVD 29
1252.8	7/12/1953	NGVD 29
1252.79	7/13/1953	NGVD 29
1252.79	7/14/1953	NGVD 29
1252.78	7/15/1953	NGVD 29
1252.77	7/16/1953	NGVD 29
1252.77	7/17/1953	NGVD 29
1252.81	7/18/1953	NGVD 29
1252.83	7/19/1953	NGVD 29
1252.84	7/20/1953	NGVD 29
1252.83	7/21/1953	NGVD 29
1252.75	7/22/1953	NGVD 29
1252.75	7/23/1953	NGVD 29
1252.78	7/24/1953	NGVD 29
1252.79	7/25/1953	NGVD 29
1252.74	7/26/1953	NGVD 29
1252.72	7/27/1953	NGVD 29
1252.69	7/28/1953	NGVD 29
1252.67	7/29/1953	NGVD 29
1252.67	7/30/1953	NGVD 29
1252.68	7/31/1953	NGVD 29
1252.89	8/1/1953	NGVD 29
1252.89	8/2/1953	NGVD 29
1252.91	8/3/1953	NGVD 29
1252.94	8/4/1953	NGVD 29
1252.96	8/5/1953	NGVD 29
1252.99	8/6/1953	NGVD 29
1253.01	8/7/1953	NGVD 29
1253.01	8/8/1953	NGVD 29
1253.07	8/9/1953	NGVD 29
1253.07	8/10/1953	NGVD 29
1253.13	8/11/1953	NGVD 29
1253.1	8/12/1953	NGVD 29
1253.12	8/13/1953	NGVD 29
1253.07	8/14/1953	NGVD 29
1253.09	8/15/1953	NGVD 29
1253.09	8/16/1953	NGVD 29
1253.07	8/17/1953	NGVD 29
1253.06	8/18/1953	NGVD 29
1253.06	8/19/1953	NGVD 29
1253.05	8/20/1953	NGVD 29
1253.05	8/21/1953	NGVD 29
1253.03	8/22/1953	NGVD 29
1253	8/23/1953	NGVD 29
1253	8/24/1953	NGVD 29
1252.99	8/25/1953	NGVD 29
1252.97	8/26/1953	NGVD 29
1252.96	8/27/1953	NGVD 29
1252.96	8/28/1953	NGVD 29
1252.95	8/29/1953	NGVD 29
1252.92	8/30/1953	NGVD 29
1252.95	8/31/1953	NGVD 29
1252.94	9/1/1953	NGVD 29
1252.95	9/2/1953	NGVD 29
1252.84	9/3/1953	NGVD 29
1252.79	9/4/1953	NGVD 29
1252.84	9/5/1953	NGVD 29
1252.8	9/6/1953	NGVD 29
1252.79	9/7/1953	NGVD 29
1252.81	9/8/1953	NGVD 29
1252.8	9/9/1953	NGVD 29
1252.79	9/10/1953	NGVD 29
1252.77	9/11/1953	NGVD 29
1252.7	9/12/1953	NGVD 29
1252.69	9/13/1953	NGVD 29
1252.65	9/14/1953	NGVD 29
1252.55	9/15/1953	NGVD 29
1252.59	9/16/1953	NGVD 29
1252.62	9/17/1953	NGVD 29
1252.51	9/18/1953	NGVD 29
1252.5	9/19/1953	NGVD 29
1252.39	9/20/1953	NGVD 29
1252.41	9/21/1953	NGVD 29
1252.47	9/22/1953	NGVD 29
1252.49	9/23/1953	NGVD 29
1252.47	9/24/1953	NGVD 29
1252.36	9/25/1953	NGVD 29
1252.36	9/26/1953	NGVD 29
1252.46	9/27/1953	NGVD 29
1252.36	9/28/1953	NGVD 29
1252.33	9/29/1953	NGVD 29
1252.28	9/30/1953	NGVD 29
1252.32	10/1/1953	NGVD 29
1252.3	10/2/1953	NGVD 29
1252.2	10/3/1953	NGVD 29
1252.2	10/4/1953	NGVD 29
1252.1	10/5/1953	NGVD 29
1252.16	10/6/1953	NGVD 29
1252.17	10/7/1953	NGVD 29
1252.12	10/8/1953	NGVD 29
1252.13	10/9/1953	NGVD 29
1252.11	10/10/1953	NGVD 29
1252.1	10/11/1953	NGVD 29
1252.13	10/12/1953	NGVD 29
1252.12	10/13/1953	NGVD 29
1252.07	10/14/1953	NGVD 29
1252.07	10/15/1953	NGVD 29
1252.07	10/16/1953	NGVD 29
1252.1	10/17/1953	NGVD 29
1252.09	10/18/1953	NGVD 29
1252.07	10/19/1953	NGVD 29
1252.08	10/20/1953	NGVD 29
1252.09	10/21/1953	NGVD 29
1252.03	10/22/1953	NGVD 29
1252	10/23/1953	NGVD 29
1252.02	10/24/1953	NGVD 29
1252	10/25/1953	NGVD 29
1251.94	10/26/1953	NGVD 29
1251.95	10/27/1953	NGVD 29
1251.94	10/28/1953	NGVD 29
1251.95	10/29/1953	NGVD 29
1251.92	10/30/1953	NGVD 29
1251.93	10/31/1953	NGVD 29
1251.9	11/1/1953	NGVD 29
1251.85	11/2/1953	NGVD 29
1251.78	11/3/1953	NGVD 29
1251.83	11/4/1953	NGVD 29
1251.86	11/5/1953	NGVD 29
1251.85	11/6/1953	NGVD 29
1251.78	11/7/1953	NGVD 29
1251.73	11/8/1953	NGVD 29
1251.74	11/9/1953	NGVD 29
1251.69	11/10/1953	NGVD 29
1251.74	11/11/1953	NGVD 29
1251.74	11/12/1953	NGVD 29
1251.73	11/13/1953	NGVD 29
1251.72	11/14/1953	NGVD 29
1251.73	11/15/1953	NGVD 29
1251.71	11/16/1953	NGVD 29
1251.73	11/17/1953	NGVD 29
1251.71	11/18/1953	NGVD 29
1251.67	11/19/1953	NGVD 29
1251.84	11/20/1953	NGVD 29
1251.87	11/21/1953	NGVD 29
1251.81	11/22/1953	NGVD 29
1251.81	11/23/1953	NGVD 29
1251.68	11/24/1953	NGVD 29
1251.65	11/25/1953	NGVD 29
1251.72	11/26/1953	NGVD 29
1251.73	11/27/1953	NGVD 29
1251.76	11/28/1953	NGVD 29
1251.71	11/29/1953	NGVD 29
1251.71	11/30/1953	NGVD 29
1251.79	12/1/1953	NGVD 29
1251.7	12/2/1953	NGVD 29
1251.74	12/3/1953	NGVD 29
1251.71	12/4/1953	NGVD 29
1251.77	12/5/1953	NGVD 29
1251.77	12/6/1953	NGVD 29
1251.77	12/7/1953	NGVD 29
1251.76	12/8/1953	NGVD 29
1251.76	12/9/1953	NGVD 29
1251.77	12/10/1953	NGVD 29
1251.75	12/11/1953	NGVD 29
1251.76	12/12/1953	NGVD 29
1251.74	12/13/1953	NGVD 29
1251.73	12/14/1953	NGVD 29
1251.72	12/15/1953	NGVD 29
1251.71	12/16/1953	NGVD 29
1251.71	12/17/1953	NGVD 29
1251.71	12/18/1953	NGVD 29
1251.7	12/19/1953	NGVD 29
1251.69	12/20/1953	NGVD 29
1251.68	12/21/1953	NGVD 29
1251.68	12/22/1953	NGVD 29
1251.7	12/23/1953	NGVD 29
1251.7	12/24/1953	NGVD 29
1251.69	12/25/1953	NGVD 29
1251.7	12/26/1953	NGVD 29
1251.7	12/27/1953	NGVD 29
1251.71	12/28/1953	NGVD 29
1251.7	12/29/1953	NGVD 29
1251.71	12/30/1953	NGVD 29
1251.71	12/31/1953	NGVD 29
1251.71	1/1/1954	NGVD 29
1251.71	1/2/1954	NGVD 29
1251.71	1/3/1954	NGVD 29
1251.71	1/4/1954	NGVD 29
1251.71	1/5/1954	NGVD 29
1251.71	1/6/1954	NGVD 29
1251.7	1/7/1954	NGVD 29
1251.7	1/8/1954	NGVD 29
1251.7	1/9/1954	NGVD 29
1251.72	1/10/1954	NGVD 29
1251.7	1/11/1954	NGVD 29
1251.72	1/12/1954	NGVD 29
1251.71	1/13/1954	NGVD 29
1251.72	1/14/1954	NGVD 29
1251.7	1/15/1954	NGVD 29
1251.71	1/16/1954	NGVD 29
1251.72	1/17/1954	NGVD 29
1251.71	1/18/1954	NGVD 29
1251.71	1/19/1954	NGVD 29
1251.71	1/20/1954	NGVD 29
1251.72	1/21/1954	NGVD 29
1251.71	1/22/1954	NGVD 29
1251.7	1/23/1954	NGVD 29
1251.7	1/24/1954	NGVD 29
1251.7	1/25/1954	NGVD 29
1251.72	1/26/1954	NGVD 29
1251.71	1/27/1954	NGVD 29
1251.71	1/28/1954	NGVD 29
1251.72	1/29/1954	NGVD 29
1251.71	1/30/1954	NGVD 29
1251.71	1/31/1954	NGVD 29
1251.7	2/1/1954	NGVD 29
1251.7	2/2/1954	NGVD 29
1251.69	2/3/1954	NGVD 29
1251.69	2/4/1954	NGVD 29
1251.69	2/5/1954	NGVD 29
1251.69	2/6/1954	NGVD 29
1251.68	2/7/1954	NGVD 29
1251.68	2/8/1954	NGVD 29
1251.68	2/9/1954	NGVD 29
1251.67	2/10/1954	NGVD 29
1251.66	2/11/1954	NGVD 29
1251.67	2/12/1954	NGVD 29
1251.65	2/13/1954	NGVD 29
1251.65	2/14/1954	NGVD 29
1251.65	2/15/1954	NGVD 29
1251.65	2/16/1954	NGVD 29
1251.65	2/17/1954	NGVD 29
1251.64	2/18/1954	NGVD 29
1251.64	2/19/1954	NGVD 29
1251.64	2/20/1954	NGVD 29
1251.65	2/21/1954	NGVD 29
1251.65	2/22/1954	NGVD 29
1251.66	2/23/1954	NGVD 29
1251.66	2/24/1954	NGVD 29
1251.67	2/25/1954	NGVD 29
1251.67	2/26/1954	NGVD 29
1251.66	2/27/1954	NGVD 29
1251.66	2/28/1954	NGVD 29
1251.65	3/1/1954	NGVD 29
1251.64	3/2/1954	NGVD 29
1251.63	3/3/1954	NGVD 29
1251.63	3/4/1954	NGVD 29
1251.62	3/5/1954	NGVD 29
1251.62	3/6/1954	NGVD 29
1251.62	3/7/1954	NGVD 29
1251.62	3/8/1954	NGVD 29
1251.61	3/9/1954	NGVD 29
1251.61	3/10/1954	NGVD 29
1251.6	3/11/1954	NGVD 29
1251.59	3/12/1954	NGVD 29
1251.59	3/13/1954	NGVD 29
1251.6	3/14/1954	NGVD 29
1251.59	3/15/1954	NGVD 29
1251.59	3/16/1954	NGVD 29
1251.59	3/17/1954	NGVD 29
1251.57	3/18/1954	NGVD 29
1251.59	3/19/1954	NGVD 29
1251.59	3/20/1954	NGVD 29
1251.6	3/21/1954	NGVD 29
1251.6	3/22/1954	NGVD 29
1251.6	3/23/1954	NGVD 29
1251.6	3/24/1954	NGVD 29
1251.64	3/25/1954	NGVD 29
1251.67	3/26/1954	NGVD 29
1251.66	3/27/1954	NGVD 29
1251.65	3/28/1954	NGVD 29
1251.65	3/29/1954	NGVD 29
1251.65	3/30/1954	NGVD 29
1251.67	3/31/1954	NGVD 29
1251.68	4/1/1954	NGVD 29
1251.69	4/2/1954	NGVD 29
1251.69	4/3/1954	NGVD 29
1251.68	4/4/1954	NGVD 29
1251.68	4/5/1954	NGVD 29
